,input,label
9743,"Autoimmune encephalitis (or autoimmune encephalopathy) is a diverse group of neuro-psychiatric disorders recognized recently , presenting acutely or subacutely with alteration of consciousness, cognitive decline, seizure, and abnormal movements. Treatment include first-line steroids, intravenous immunoglobulins (IVIG), and plasma exchange, and second-line Rituximab and Cyclophosphamide, followed in many cases by steroid-sparing agents in the long-term.Cyclophosphamide (CP), also known as cytophosphane among other, is a medication used as chemotherapy and to suppress the immune system.",supported
9744,"Titanopsis is a genus of about 10 species of succulent plants of the family Aizoaceae, indigenous to the arid regions of South Africa and Namibia.Spathiphyllum is a genus of about 40 species of monocotyledonous flowering plants in the family Araceae, native to tropical regions of the Americas and southeastern Asia.",supported
9745,"Red 2 is 2013 American action comedy film and sequel to ""Red"" (2010).Red is a 2010 American action comedy film inspired by the limited comic book series of the same name created by Warren Ellis and Cully Hamner and published by the DC Comics imprint Homage.",supported
9746," It is produced by Nalco Company, associated with BP and Exxon and an indirect subsidiary of Ecolab.Ecolab Inc., headquartered in St. Paul, Minnesota, is an American global provider of water, hygiene and energy technologies and services to the food, energy, healthcare, industrial and hospitality markets.",supported
9747,"Meet Wally Sparks is a 1997 American comedy film directed by Peter Baldwin, written by Harry Basil and Rodney Dangerfield in the title role.Rodney Dangerfield (born Jacob Cohen, November 22, 1921 – October 5, 2004) was an American stand-up comedian, actor, producer and screenwriter known for the catchphrase ""I don't get no respect!""",supported
9748,"Francesca von Habsburg-Lothringen (born 7 June 1958) is an art collector and the estranged wife of Karl von Habsburg, current head of the House of Habsburg-Lorraine.Karl von Habsburg (Karl Thomas Robert Maria Franziskus Georg Bahnam; born 11 January 1961), also known as ""Karl of Austria"" and referred to in Austria as ""Karl Habsburg-Lothringen"", is an Austrian politician, the current head of the House of Habsburg-Lorraine which ruled the lands of the Habsburg Monarchy, the Empire of Austria the Austro-Hungarian Monarchy, and the Kingdom of Hungary as well as the Crown lands of Bohemia and Croatia by hereditary right until the end of World War I. Born in Starnberg, Germany, in 1961, he is the son of Otto von Habsburg and Princess Regina of Saxe-Meiningen, and the grandson of the last Austrian emperor, Charles I.",supported
9749,"Lucia di Lammermoor is a ""dramma tragico"" (tragic opera) in three acts by Gaetano Donizetti.The Bartered Bride (, ""The Sold Bride"") is a comic opera in three acts by the Czech composer Bedřich Smetana, to a libretto by Karel Sabina.",supported
9750,"Alberto de Almeida Cavalcanti (February 6, 1897 – August 23, 1982) was a Brazilian-born film director and producer.Oscar C. Apfel (January 17, 1878 – March 21, 1938) was an American film actor, director, screenwriter and producer.",supported
9751,"""Make Me..."" is a song recorded by American singer Britney Spears for her ninth studio album, ""Glory"" (2016). It was released on August 26, 2016, through RCA Records.",supported
9752,"Wulfenia is a plant genus in the family Plantaginaceae.Pseudocydonia sinensis, the Chinese quince, is a deciduous or semi-evergreen tree in the family Rosaceae, native to eastern Asia in China, and the sole species in the genus Pseudocydonia. It is closely related to the east Asian genus ""Chaenomeles"", and is sometimes placed in ""Chaenomeles"" as ""C. sinensis"", but notable differences are the lack of thorns, and that the flowers are produced singly, not in clusters.",supported
9753," What is much less well known are Brown's substantial contributions in the area of planning and logistics during his service as a senior staff officer in the Canadian Expeditionary Force (CEF) on the Western Front during the First World War.Defence Scheme No. 1 was a plan created by Canadian Director of Military Operations and Intelligence Lieutenant Colonel James ""Buster"" Sutherland Brown, for a Canadian counterattack of the United States.",supported
9754,The 2014 Monaco Grand Prix (formally the Formula 1 Grand Prix de Monaco 2014) was a Formula One motor race held on 25 May at the Circuit de Monaco in Monte Carlo. The 78-lap race was won by Mercedes driver Nico Rosberg after starting from pole position.Nico Erik Rosberg (born 27 June 1985) is a German–Finnish former Formula One racing driver and current Formula One World Champion who drove for Williams F1 and Mercedes AMG Petronas under the German flag.,supported
9755,"Bonk is the debut studio album by Australian rock band Big Pig. ""Breakaway"" was also featured in Season 1, Episode 4 of ""Glitch (TV series)"".Glitch is an Australian paranormal television program which premiered on 9 July 2015, on ABC1. It is produced by Noah Burnett and Noah Fox, with Tony Ayres serving as an Executive Producer.",supported
9756," Park began her career as a child actress in 2011, and has appeared in such productions as the South Korean disaster film ""Flu"" (2013), the Korean drama television series ""King of Ambition"" (2013), and the music video for K.Will's song ""Love Blossom"" (2013).Flu () is a 2013 South Korean disaster film written and directed by Kim Sung-su, about an outbreak of a deadly strain of H5N1 that kills its victims within 36 hours, throwing the district of Budang in Seongnam, with a population of nearly half a million people into chaos.",supported
9757,"Richard Wallace (August 26, 1894 – November 3, 1951) was an American film director.Gianni Amelio (born 20 January 1945) is an Italian film director.",supported
9758,"The Georgia Institute of Technology (commonly referred to as Georgia Tech, Tech, or GT) is a public research university in Atlanta, Georgia, in the United States. It is a part of the University System of Georgia and has satellite campuses in Savannah, Georgia; Metz, France; Athlone, Ireland; Shenzhen, China; and Singapore.The University of Rochester ( U of R or UR) frequently referred to simply as Rochester, is a private, nonsectarian, research university in Rochester, New York. The university has six schools and various interdisciplinary programs.",supported
9759," The current commissioners are Brandon Presley (Northern District), Cecil Brown (Central District) and Sam Britton (Southern District).Brandon E. Presley (born July 21, 1976) is an American politician and member of the Democratic Party who serves as the Commissioner for the Northern District of the Mississippi Public Service Commission.",supported
9760," won eight of its nine nominations, ""Pretty Little Liars"" won all of its seven nominations, pushing the series' total to eighteen Teen Choice Awards, ""Pitch Perfect"" won four of its eleven, ""Glee"" won four and Bruno Mars won two of their eight, respectively, Taylor Swift won two of her seven, and Demi Lovato won four of her six, One Direction won all six of their nominations (including the awards received by Harry Styles), remaining undefeated at the Teen Choice Awards, Selena Gomez won three of her six nominations and Miley Cyrus won three of her six nominations. One of the leading contemporary recording artists, she is known for narrative songs about her personal life, which have received widespread media coverage.",supported
9761,"Roads is the debut studio album by American recording artist Chris Mann, released on October 30, 2012, by Universal Republic. Mann participated in the season two of the singing reality show ""The Voice"", ultimately placing fourth, but being the first of the second season to release an album.Christopher Michael ""Chris"" Mann (born May 5, 1982) is a classically trained American singer-songwriter from Wichita, Kansas.",supported
9762,"Gaoyao, formerly romanized as Koyiu, is an urban district of Zhaoqing in western Guangdong, China.Malipo County (麻栗坡县; pinyin: Málìpō Xiàn, Vietnamese: ""Ma Lật Pha"" ) is located in Wenshan Zhuang and Miao Autonomous Prefecture, Yunnan province, China.",supported
9763,"Fine Young Cannibals were a British band formed in Birmingham, England in 1984, by bassist David Steele, guitarist Andy Cox (both formerly of The Beat), and singer Roland Gift (formerly of the Akrylykz).Kent was a Swedish rock band that formed in Eskilstuna, Sweden in 1990. With members Joakim Berg, Martin Sköld, Sami Sirviö and Markus Mustonen, the band has had numerous radio hits throughout Sweden and Scandinavia and consecutive number-one studio albums on the Sweden top list (Sverigetopplistan) beginning with the release of ""Verkligen"" (1996) and led by the single ""Kräm (så nära får ingen gå)"". With eleven number-one albums, five number-one singles, 23 Swedish Grammy Awards, and over 3 million record sales, Kent is considered the most popular rock/pop group within Sweden and throughout Scandinavia. "" Kent is often compared to bands like U2, Coldplay and Depeche Mode.",supported
9764," His roles include young Tarzan in the film ""Tarzan 2"", Boots on ""Dora the Explorer"" (2000-2007) and ""Go, Diego, Go! is an American animated educational interactive children's television program that originally aired on the Nickelodeon children's cable network in the United States and produced by Nickelodeon Animation Studio. Created and executive produced by Chris Gifford and Valerie Walsh, the series is a spin-off of ""Dora the Explorer"" and follows Dora's cousin Diego, an 8-year-old boy whose adventures frequently involve rescuing animals and protecting their environment.",supported
